"","id","nsib79","afqtrev","urban14","male","mfinc1617","black","hisp","mhsgrad","mscoll","fhsgrad","fscoll","intact","mfinc1617q1","mfinc1617q2","mfinc1617q3","mfinc1617q4","mfinc1617q","afqtq1","afqtq2","afqtq3","afqtq4","afqtq","momageatbirth","dob62","dob63","dob64","hgc2122","hga2122","Dhgacoll2122","Dhgacoll2223","Dhgacoll2324","Dhgchs2122","Dhgchs2223","Dhgchs2324","fedmiss"
"2074",5012,1,81,1,1,13.8967030724409,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,23,0,0,1,16,17,1,1,1,1,1,1,0
"2075",5013,2,57,1,1,7.116,0,1,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,20,0,1,0,14,15,1,1,1,1,1,1,0
"2076",5014,0,9,1,0,2.27900088105727,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,20,0,0,1,8,9,0,0,0,0,0,0,0
"2077",5022,3,73,1,1,8.77349443207127,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,32,0,1,0,13,14,1,1,1,1,1,1,0
"2078",5025,4,66,1,0,10.56570155902,0,0,1,1,1,1,0,0,0,0,1,4,0,0,1,0,3,37,0,0,0,13,13,1,1,1,1,1,1,0
"2079",5029,1,99,1,1,NA,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,26,0,0,0,15,16,1,1,1,1,1,1,0
"2080",5031,1,48,1,1,8.35947136563876,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,30,0,1,0,13,14,1,1,NA,1,1,NA,0
"2081",5038,1,51,1,0,NA,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,23,0,0,1,14,15,1,1,1,1,1,1,0
"2082",5039,1,57,1,1,8.33073568281938,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,27,0,1,0,14,15,1,1,1,1,1,1,0
"2083",5043,3,27,1,0,3.67398766519824,1,0,1,1,0,0,1,0,1,0,0,2,0,1,0,0,2,34,0,1,0,13,14,1,1,1,1,1,1,0
"2084",5047,1,11,1,0,0.963856124721604,0,0,NA,NA,NA,NA,0,1,0,0,0,1,1,0,0,0,1,NA,1,0,0,8,9,0,0,0,0,0,0,1
"2085",5050,4,30,0,0,5.28285077951002,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,23,0,0,0,12,12,0,0,0,1,1,1,0
"2086",5051,4,58,1,1,5.13114801762115,0,0,1,0,NA,NA,1,0,0,1,0,3,0,0,1,0,3,25,0,0,1,12,12,0,0,0,1,1,1,1
"2087",5053,1,15,1,0,4.48514031180401,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,18,1,0,0,13,13,1,1,1,1,1,1,0
"2088",5055,2,43,1,0,1.98106904231626,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,2,22,1,0,0,14,14,1,1,1,1,1,1,0
"2089",5057,4,74,1,0,3.6514264401627,0,0,0,0,NA,NA,1,0,1,0,0,2,0,0,0,1,4,28,0,0,1,12,13,1,1,NA,1,1,NA,1
"2090",5058,2,29,1,1,4.96448105726872,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,23,0,1,0,11,12,0,NA,0,0,NA,0,0
"2091",5062,1,53,1,0,2.08986784140969,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,25,0,0,1,13,13,1,1,1,1,1,1,0
"2092",5063,1,30,1,0,2.372,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2,27,1,0,0,12,12,0,0,0,1,1,1,0
"2093",5070,1,22,1,1,2.8464,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,28,1,0,0,9,10,0,0,0,0,0,0,0
"2094",5078,3,23,1,1,4.2696,1,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,28,1,0,0,11,12,0,0,0,0,0,0,0
"2095",5082,5,4,1,1,1.5396652,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,18,0,1,0,6,7,0,0,0,0,0,0,0
"2096",5085,3,11,1,0,2.01884142538975,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,20,1,0,0,12,12,0,0,0,1,1,1,0
"2097",5089,3,3,1,0,0.501342538975501,1,0,0,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,21,1,0,0,11,12,0,0,0,0,0,0,1
"2098",5090,3,3,1,0,1.03087905870431,1,0,0,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,19,0,0,1,11,12,0,0,NA,0,0,NA,1
"2099",5091,1,52,1,0,4.93172087655346,0,0,1,0,1,1,1,0,1,0,0,2,0,0,1,0,3,18,0,0,1,15,16,1,1,1,1,1,1,0
"2100",5092,2,49,1,1,6.60356347438753,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,21,0,0,0,13,14,1,1,1,1,1,1,0
"2101",5095,1,78,1,1,4.177092,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,1,4,25,0,1,0,14,15,1,1,1,1,1,1,0
"2102",5096,1,66,1,0,5.12618519821826,0,0,0,0,1,1,1,0,0,1,0,3,0,0,1,0,3,23,0,1,0,14,16,1,1,1,1,1,1,0
"2103",5097,1,40,1,1,6.07527839643653,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,27,0,0,0,12,13,1,1,1,1,1,1,0
"2104",5099,2,92,1,0,2.58556098237885,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,4,24,0,1,0,15,16,1,1,1,1,1,1,0
"2105",5102,1,42,1,1,5.28285077951002,0,0,1,1,1,1,0,0,0,1,0,3,0,1,0,0,2,15,0,0,0,14,14,1,1,1,1,1,1,0
"2106",5103,4,47,1,0,6.60356347438753,0,0,1,0,1,0,0,0,0,1,0,3,0,0,1,0,3,15,1,0,0,12,12,0,0,0,1,1,1,0
"2107",5106,6,18,1,1,3.558,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,29,0,1,0,12,12,0,0,0,1,1,1,0
"2108",5107,4,77,1,0,6.60356347438753,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,37,1,0,0,14,14,1,1,1,1,1,1,0
"2109",5109,2,22,1,1,5.73849665924276,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,24,1,0,0,12,12,0,0,0,1,1,1,0
"2110",5110,2,25,1,0,6.30878854625551,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,27,0,0,1,12,12,0,0,0,1,1,1,0
"2111",5111,2,84,1,0,7.66013363028953,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,22,0,0,0,12,13,1,1,1,1,1,1,0
"2112",5112,1,65,1,1,3.16971046770601,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,3,22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"2113",5114,2,73,0,0,8.18841870824053,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,30,1,0,0,14,15,1,1,1,1,1,1,0
"2114",5127,3,43,1,0,8.302,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,28,1,0,0,12,12,0,NA,NA,1,NA,NA,0
"2115",5128,1,50,0,0,10.56570155902,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,3,24,0,0,0,11,12,0,0,0,0,0,0,0
"2116",5129,1,77,0,1,2.43778381497797,0,0,0,0,NA,NA,1,1,0,0,0,1,0,0,0,1,4,35,0,1,0,14,15,1,1,1,1,1,1,1
"2117",5130,8,16,0,1,5.36922538975501,0,0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,33,1,0,0,12,12,0,0,0,1,1,1,0
"2118",5134,4,40,1,0,4.97723786191537,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,22,1,0,0,12,12,0,0,1,1,1,1,0
"2119",5143,3,70,0,0,12.8758922048998,0,1,1,1,0,0,1,0,0,0,1,4,0,0,0,1,4,24,1,0,0,12,13,1,1,1,1,1,1,0
"2120",5144,2,50,0,1,1.98106904231626,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3,32,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"2121",5146,2,6,0,1,5.40963919821826,0,0,NA,NA,0,0,0,0,0,1,0,3,1,0,0,0,1,NA,1,0,0,11,12,0,0,0,0,0,0,0
"2122",5152,4,25,1,0,6.68757709251101,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,2,24,0,1,0,10,11,0,0,0,0,0,0,0
"2123",5153,4,73,1,0,6.07527839643653,0,0,0,0,NA,NA,1,0,0,1,0,3,0,0,1,0,3,38,0,0,0,14,15,1,1,1,1,1,1,1
"2124",5154,4,38,1,0,2.65199109131403,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,20,1,0,0,12,12,0,0,NA,1,1,NA,0
"2125",5155,4,36,1,0,2.48539035340812,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,23,0,0,1,12,12,0,0,0,1,1,1,0
"2126",5156,3,47,1,1,4.18234801762114,0,0,1,1,1,1,1,0,1,0,0,2,0,0,1,0,3,33,0,1,0,13,13,1,1,1,1,1,1,0
"2127",5157,3,21,1,0,5.97665479725831,0,0,0,0,NA,NA,1,0,0,1,0,3,0,1,0,0,2,26,0,0,1,12,12,0,0,1,1,1,1,1
"2128",5161,2,43,0,1,8.36256101648107,0,0,1,0,1,1,0,0,0,0,1,4,0,1,0,0,2,30,1,0,0,12,12,0,0,0,1,1,1,0
"2129",5162,2,68,1,0,6.86770601336303,0,0,1,1,1,0,0,0,0,1,0,3,0,0,1,0,3,19,1,0,0,12,12,0,0,0,1,1,1,0
"2130",5163,2,69,1,0,6.06061674008811,0,0,1,0,1,1,0,0,0,1,0,3,0,0,0,1,4,21,0,1,0,12,13,1,1,1,1,1,1,0
"2131",5166,0,93,1,1,4.74713480176211,0,0,1,1,1,1,0,0,1,0,0,2,0,0,0,1,4,26,0,0,1,14,15,1,1,1,1,1,1,0
"2132",5168,2,84,1,1,4.75456570155902,0,0,1,1,1,0,1,0,1,0,0,2,0,0,0,1,4,22,0,0,0,14,14,1,1,1,1,1,1,0
"2133",5169,2,43,0,0,8.01477670968741,0,0,NA,NA,1,0,1,0,0,0,1,4,0,0,1,0,3,26,0,0,1,13,14,1,1,1,1,1,1,0
"2134",5174,3,69,0,1,6.60356347438753,0,0,1,1,1,0,1,0,0,1,0,3,0,0,0,1,4,25,1,0,0,13,14,1,NA,NA,1,NA,NA,0
"2135",5175,3,42,0,1,8.52555910543131,0,0,1,1,1,0,1,0,0,0,1,4,0,0,1,0,3,29,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"2136",5179,2,51,1,0,6.48308189515615,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,23,0,1,0,12,12,0,0,0,1,1,1,0
"2137",5180,2,46,1,0,6.02547958508677,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,25,0,0,1,12,12,0,0,0,1,1,1,0
"2138",5183,2,51,1,0,4.40241009978748,0,0,1,1,1,1,1,0,1,0,0,2,0,0,1,0,3,35,0,0,1,13,14,1,1,1,1,1,1,0
"2139",5184,5,21,1,1,4.00157444933921,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,2,20,0,0,1,12,12,0,0,0,1,1,1,0
"2140",5185,1,80,0,1,4.35358531195901,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,4,20,0,0,1,13,14,1,1,1,1,1,1,0
"2141",5189,2,42,0,0,2.67056031180401,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,38,1,0,0,10,10,0,0,0,0,0,0,0
"2142",5192,4,21,0,1,5.12225211581292,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,25,0,0,0,12,12,0,0,0,1,1,1,0
"2143",5193,4,42,0,0,7.02613568281938,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,27,0,1,0,14,15,1,1,1,1,1,1,0
"2144",5194,4,57,0,1,8.34778680103025,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,28,0,0,1,12,12,0,0,0,1,1,1,0
"2145",5195,1,52,1,0,4.58287305122494,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,3,22,0,0,0,12,12,0,0,0,1,1,1,0
"2146",5196,1,73,1,0,3.4814994862845,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,24,0,0,1,14,14,1,NA,NA,1,NA,NA,0
"2147",5197,1,59,1,1,1.75601959910913,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,3,33,0,1,0,14,15,1,1,1,1,1,1,0
"2148",5202,3,40,1,0,2.8464,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,2,19,1,0,0,14,15,1,1,1,1,1,1,0
"2149",5203,3,7,1,1,2.46813392070485,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,20,0,1,0,12,12,0,0,1,1,1,1,0
"2150",5205,4,63,0,1,5.03621426862395,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,23,0,0,1,12,13,1,1,1,1,1,1,0
"2151",5209,3,21,1,0,1.408968,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2,18,0,1,0,11,12,0,0,0,0,0,0,0
"2152",5211,3,12,0,1,2.64890748898678,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,32,0,0,1,12,12,0,0,0,1,1,1,0
"2153",5214,8,61,1,0,6.41179599109131,0,0,1,1,1,1,1,0,0,1,0,3,0,0,1,0,3,36,1,0,0,13,14,1,1,1,1,1,1,0
"2154",5217,4,53,1,1,2.7168281938326,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,27,0,1,0,10,11,0,0,0,0,0,0,0
"2155",5220,2,25,1,1,1.81583392070485,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,2,27,0,1,0,13,13,1,1,1,1,1,1,0
"2156",5222,4,40,1,1,5.08046872246696,0,1,0,0,0,0,1,0,0,1,0,3,0,0,1,0,3,34,0,1,0,13,13,1,1,1,1,1,1,0
"2157",5230,2,15,0,1,8.04578173719376,0,0,1,1,1,0,1,0,0,0,1,4,1,0,0,0,1,26,1,0,0,12,12,0,0,0,1,1,1,0
"2158",5231,5,13,1,0,1.48382071269488,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,21,1,0,0,12,12,0,0,1,1,1,1,0
"2159",5232,5,8,1,0,1.41196696035242,0,0,NA,NA,0,0,0,1,0,0,0,1,1,0,0,0,1,22,0,1,0,12,12,0,0,0,1,1,1,0
"2160",5234,1,69,0,0,7.116,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,25,0,1,0,14,15,1,1,1,1,1,1,0
"2161",5235,3,9,1,1,7.116,0,0,0,0,1,0,1,0,0,0,1,4,1,0,0,0,1,17,0,0,1,13,14,1,1,1,1,1,1,0
"2162",5237,2,59,1,1,5.38245462555066,0,0,1,1,1,1,1,0,0,1,0,3,0,0,1,0,3,20,0,1,0,12,12,0,0,NA,1,1,NA,0
"2163",5238,5,15,1,1,0.568370607028754,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,20,0,0,1,10,10,0,0,0,0,0,0,0
"2164",5245,6,67,1,1,4.19405523385301,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,32,1,0,0,15,16,1,1,1,1,1,1,0
"2165",5246,6,36,1,0,4.68078149779736,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,34,0,1,0,14,15,1,1,1,1,1,1,0
"2166",5249,2,50,0,1,4.94606904231626,0,0,1,1,1,1,1,0,1,0,0,2,0,0,1,0,3,30,1,0,0,13,13,1,1,1,1,1,1,0
"2167",5250,2,75,1,1,6.63099041533546,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,32,0,0,1,15,16,1,1,1,1,1,1,0
"2168",5252,3,38,1,1,8.70613808463252,0,0,1,1,1,1,1,0,0,0,1,4,0,1,0,0,2,30,1,0,0,12,13,1,1,1,1,1,1,0
"2169",5253,2,29,1,0,3.558,0,0,NA,NA,0,0,0,0,1,0,0,2,0,1,0,0,2,42,0,1,0,13,14,1,1,1,1,1,1,0
"2170",5254,4,37,1,1,4.63950660792951,0,0,1,0,1,1,0,0,1,0,0,2,0,0,1,0,3,20,0,0,1,13,13,1,1,1,1,1,1,0
"2171",5256,4,29,1,0,5.52559777282851,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,2,17,0,1,0,12,13,1,1,1,1,1,1,0
"2172",5258,5,34,1,0,3.90073832599119,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,40,0,1,0,12,12,0,0,0,1,1,1,0
"2173",5260,4,20,1,1,6.33942093541203,0,0,1,0,1,0,0,0,0,1,0,3,1,0,0,0,1,25,0,0,0,11,12,0,0,0,0,0,0,0
"2174",5261,4,36,1,0,1.58485523385301,0,1,0,0,NA,NA,0,1,0,0,0,1,0,1,0,0,2,21,0,0,0,12,12,0,0,0,1,1,1,1
"2175",5266,2,45,1,1,4.2696,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,3,18,0,1,0,2,15,1,1,1,0,0,0,0
"2176",5269,5,13,0,1,2.11314031180401,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,NA,1,0,0,10,11,0,0,0,0,0,0,0
"2177",5272,1,32,1,0,5.81113585746102,0,0,1,0,1,0,0,0,0,1,0,3,0,1,0,0,2,21,1,0,0,12,12,0,0,0,1,1,1,0
"2178",5276,3,32,0,0,11.6228,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,2,20,1,0,0,11,11,0,0,0,0,0,0,0
"2179",5277,6,15,0,0,1.33830987082405,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,20,1,0,0,10,11,0,0,0,0,0,0,0
"2180",5278,6,22,0,1,0.806360149751587,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,20,0,0,1,12,12,0,1,1,1,1,1,0
"2181",5280,5,13,0,0,14.232,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,1,26,1,0,0,12,12,0,0,0,1,1,1,0
"2182",5284,4,41,0,1,2.11314031180401,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,2,22,0,0,0,12,12,0,0,0,1,1,1,0
"2183",5291,3,13,0,1,NA,0,0,1,0,1,1,1,0,0,0,1,4,1,0,0,0,1,27,1,0,0,12,12,0,0,0,1,1,1,0
"2184",5293,4,14,0,0,0.55426141180279,0,0,0,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,42,0,0,1,12,12,0,0,0,1,1,1,1
"2185",5297,5,14,0,1,6.4044,0,0,NA,NA,NA,NA,1,0,0,1,0,3,1,0,0,0,1,36,1,0,0,12,12,0,0,0,1,1,1,1
"2186",5298,5,35,0,0,4.87409427312775,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,37,0,1,0,12,12,0,0,0,1,1,1,0
"2187",5300,2,40,0,1,1.98245330818708,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,3,17,0,0,1,14,15,1,1,1,1,1,1,0
"2188",5301,2,76,1,0,4.19114966592428,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,24,0,1,0,12,12,0,0,0,1,1,1,0
"2189",5305,3,22,0,0,3.35487438752784,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,2,24,1,0,0,12,12,0,0,0,1,1,1,0
"2190",5306,4,23,0,1,4.04104435217895,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,19,0,0,1,11,12,0,0,0,0,0,0,0
"2191",5308,2,9,0,0,1.74545389755011,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,31,1,0,0,12,12,0,0,0,1,1,1,0
"2192",5310,1,80,0,0,4.2696,0,0,1,1,1,1,1,0,1,0,0,2,0,0,0,1,4,24,0,1,0,15,16,1,1,1,1,1,1,0
"2193",5313,3,40,0,1,2.84185303514377,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,3,29,0,0,1,12,12,0,0,0,1,1,1,0
"2194",5314,5,44,0,0,5.36416828193833,0,0,1,1,1,1,1,0,0,1,0,3,0,0,1,0,3,24,0,1,0,14,14,1,1,1,1,1,1,0
"2195",5316,4,80,1,1,5.01870824053452,0,0,1,1,1,1,0,0,0,1,0,3,0,0,0,1,4,17,1,0,0,12,12,0,0,0,1,1,1,0
"2196",5317,4,61,1,0,5.38820176211454,0,0,1,1,1,0,0,0,0,1,0,3,0,0,1,0,3,16,0,1,0,12,13,1,1,1,1,1,1,0
"2197",5318,4,81,0,1,3.30294396436526,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,4,34,1,0,0,14,14,1,1,1,1,1,1,0
"2198",5319,2,98,0,1,3.83006681514477,0,0,1,1,1,1,1,0,1,0,0,2,0,0,0,1,4,20,1,0,0,14,15,1,1,1,1,1,1,0
"2199",5329,4,22,1,1,4.01496659242762,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,1,26,0,0,0,12,12,0,0,0,1,1,1,0
"2200",5330,4,53,1,0,4.28684140969163,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,3,28,0,1,0,13,14,1,1,1,1,1,1,0
"2201",5338,1,35,1,0,4.49042316258352,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,18,1,0,0,12,13,1,1,1,1,1,1,0
"2202",5341,3,85,0,0,7.92427616926503,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,24,1,0,0,14,15,1,1,1,1,1,1,0
"2203",5344,1,44,1,1,4.17973568281938,0,0,1,0,1,1,1,0,1,0,0,2,0,0,1,0,3,35,0,1,0,14,15,1,1,1,1,1,1,0
"2204",5348,2,66,0,1,9.47284345047923,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,22,0,0,1,16,16,1,1,1,1,1,1,0
"2205",5351,3,78,1,0,7.28580176211454,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,22,0,1,0,15,16,1,1,1,1,1,1,0
"2206",5353,1,51,1,0,7.116,0,0,0,0,1,1,1,0,0,0,1,4,0,0,1,0,3,26,0,1,0,11,12,0,0,0,0,0,0,0
"2207",5356,2,58,1,1,3.03177523385301,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,32,1,0,0,12,12,0,0,0,1,1,1,0
"2208",5357,2,19,1,1,3.03393475813148,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,33,0,0,1,12,12,0,0,0,1,1,1,0
"2209",5358,1,69,1,1,3.09958748898678,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,36,0,1,0,14,14,1,1,1,1,1,1,0
"2210",5361,0,38,NA,1,1.9364289532294,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,37,0,0,0,11,11,0,0,0,0,0,0,0
"2211",5363,3,30,1,1,5.28285077951002,0,0,0,0,1,0,1,0,0,1,0,3,0,1,0,0,2,18,0,0,0,10,11,0,0,0,0,0,0,0
"2212",5364,3,20,1,1,5.74874538975501,0,0,0,0,1,0,1,0,0,1,0,3,1,0,0,0,1,19,1,0,0,12,12,0,0,0,1,1,1,0
"2213",5365,3,14,1,1,5.71199940887532,0,0,0,0,1,0,1,0,0,1,0,3,1,0,0,0,1,21,0,0,1,12,12,0,1,1,1,1,1,0
"2214",5366,3,87,1,1,5.28285077951002,0,0,1,1,0,0,1,0,0,1,0,3,0,0,0,1,4,24,0,0,0,12,12,0,1,1,1,1,1,0
"2215",5367,3,74,1,1,4.87984140969163,0,0,NA,NA,0,0,1,0,1,0,0,2,0,0,0,1,4,25,0,1,0,14,15,1,1,NA,1,1,NA,0
"2216",5373,3,92,1,0,5.28285077951002,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,28,0,0,0,15,16,1,1,1,1,1,1,0
"2217",5374,3,66,1,0,5.45418783690588,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,21,0,0,1,15,16,1,1,1,1,1,1,0
"2218",5376,8,68,1,0,8.01589709251101,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,1,4,41,0,1,0,12,13,1,1,1,1,1,1,0
"2219",5378,4,32,1,0,6.06161827419741,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,31,0,0,1,13,13,1,1,1,1,1,1,0
"2220",5380,3,16,1,0,4.2696,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,28,1,0,0,12,12,0,0,0,1,1,1,0
"2221",5381,2,89,1,0,4.96101574925054,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,4,26,0,0,1,12,12,0,0,0,1,1,1,0
"2222",5382,3,56,0,1,4.75456570155902,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,40,0,0,0,12,12,0,0,0,1,1,1,0
"2223",5383,8,42,0,1,7.39599109131403,0,0,0,0,1,0,1,0,0,0,1,4,0,1,0,0,2,32,0,0,0,13,13,1,1,1,1,1,1,0
"2224",5384,8,55,0,1,4.88399554565702,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,3,33,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"2225",5387,6,64,0,0,5.6906868596882,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,3,32,0,0,0,14,15,1,1,1,1,1,1,0
"2226",5388,6,94,0,0,3.7348434298441,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,32,0,1,0,14,15,1,1,1,1,1,1,0
"2227",5392,3,68,0,1,5.4446281938326,0,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,4,27,0,1,0,12,12,0,0,0,1,1,1,0
"2228",5393,1,79,0,0,3.16971046770601,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,22,0,1,0,14,15,1,1,1,1,1,1,0
"2229",5394,2,61,0,1,5.06466904231626,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,21,1,0,0,15,16,1,1,1,1,1,1,0
"2230",5395,2,49,0,1,4.87605227231144,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,3,22,0,0,1,15,16,1,1,1,1,1,1,0
"2231",5403,6,43,1,0,6.19942538975501,0,0,1,0,1,1,1,0,0,1,0,3,0,1,0,0,2,24,1,0,0,14,14,1,NA,NA,1,NA,NA,0
"2232",5404,6,44,1,0,5.64786784140969,0,0,1,0,1,1,1,0,0,1,0,3,0,0,1,0,3,26,0,1,0,13,13,1,1,1,1,1,1,0
"2233",5407,1,14,0,1,0.354128105726872,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,16,0,1,0,10,11,0,0,0,0,0,0,0
"2234",5408,2,37,0,0,7.02158871796315,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,24,0,0,1,12,12,0,0,0,1,1,1,0
"2235",5410,0,76,0,1,3.16706904231626,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,1,4,28,1,0,0,14,15,1,1,1,1,1,1,0
"2236",5411,4,10,1,1,0.852555910543131,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,37,0,0,1,12,12,0,0,0,1,1,1,0
"2237",5417,5,74,0,1,2.11314031180401,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,4,27,0,0,0,12,13,1,1,1,1,1,1,0
"2238",5418,5,52,0,1,2.716970155902,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,3,29,0,1,0,12,12,0,0,0,1,1,1,0
