"","id","hisp","age97","momageatbirth","age98","age99","age00","age01","age02","age03","male","white","black","intact97","afqtq","afqt1","afqt2","afqt3","afqt4","cvhhlt18","msa12","hhinccat","hhinccat1","hhinccat2","hhinccat3","hhinccat4","hhnetworthcat","hhnetworthcat1","hhnetworthcat2","hhnetworthcat3","hhnetworthcat4","age04","b1980","b1981","b1982","b1983","b1984","Dhgacoll2122","Dhgc12_2122","momhs2","momcoll2","other"
"4188",5302,0,14,28,16,17,18,19,20,21,0,1,0,0,3,0,0,1,0,1,0,3,0,0,1,0,3,0,0,1,0,22,0,0,1,0,0,1,1,1,0,0
"4189",5303,1,15,32,17,18,19,20,21,22,0,0,0,0,2,0,1,0,0,2,0,2,0,1,0,0,1,1,0,0,0,23,0,1,0,0,0,1,1,0,0,0
"4190",5304,0,15,32,17,18,19,20,21,22,0,1,0,0,2,0,1,0,0,2,0,2,0,1,0,0,1,1,0,0,0,23,0,1,0,0,0,1,1,0,0,0
"4191",5306,0,16,22,18,19,20,NA,22,23,1,1,0,0,3,0,0,1,0,1,0,3,0,0,1,0,3,0,0,1,0,24,1,0,0,0,0,1,1,1,1,0
"4192",5307,0,15,23,17,18,19,20,21,22,0,1,0,0,3,0,0,1,0,2,NA,2,0,1,0,0,2,0,1,0,0,23,0,1,0,0,0,1,1,1,1,0
"4193",5308,0,14,22,16,17,18,19,20,21,1,0,0,0,2,0,1,0,0,3,0,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,1,1,1,0,1
"4194",5309,0,13,23,14,15,17,17,18,19,1,0,0,0,4,0,0,0,1,3,0,1,1,0,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,0,1
"4195",5310,1,16,24,18,19,20,21,22,23,0,0,0,0,2,0,1,0,0,2,0,2,0,1,0,0,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,1,0
"4196",5311,0,17,36,18,19,20,21,22,23,0,1,0,1,4,0,0,0,1,2,0,4,0,0,0,1,4,0,0,0,1,24,1,0,0,0,0,1,1,1,1,0
"4197",5312,0,12,41,14,15,16,17,18,19,1,1,0,1,4,0,0,0,1,2,0,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"4198",5313,0,16,27,17,19,20,21,22,23,1,1,0,1,2,0,1,0,0,1,0,3,0,0,1,0,3,0,0,1,0,24,1,0,0,0,0,1,1,1,0,0
"4199",5314,0,16,25,18,19,20,21,22,23,1,1,0,1,1,1,0,0,0,1,0,2,0,1,0,0,3,0,0,1,0,24,1,0,0,0,0,0,1,0,0,0
"4200",5315,0,12,21,14,15,16,17,18,19,0,1,0,0,3,0,0,1,0,4,0,2,0,1,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,0,0,0
"4201",5316,0,15,21,17,18,19,20,21,22,1,1,0,1,1,1,0,0,0,2,0,3,0,0,1,0,4,0,0,0,1,NA,0,1,0,0,0,1,1,1,0,0
"4202",5317,0,14,22,15,16,18,18,19,NA,0,1,0,1,3,0,0,1,0,2,0,3,0,0,1,0,4,0,0,0,1,NA,0,0,0,1,0,NA,NA,1,0,0
"4203",5318,1,13,41,14,15,16,18,18,19,0,0,0,1,3,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,20,0,0,0,1,0,NA,NA,0,0,0
"4204",5319,0,16,30,17,18,19,20,21,22,0,1,0,1,3,0,0,1,0,1,0,2,0,1,0,0,3,0,0,1,0,23,0,1,0,0,0,1,1,1,0,0
"4205",5320,0,14,31,15,17,17,19,19,21,0,1,0,1,2,0,1,0,0,2,0,4,0,0,0,1,3,0,0,1,0,21,0,0,1,0,0,1,1,1,0,0
"4206",5321,0,16,29,17,NA,20,21,22,22,1,1,0,0,3,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,1,1,1,0
"4207",5322,0,13,32,15,16,17,18,19,20,1,1,0,0,3,0,0,1,0,5,0,1,1,0,0,0,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"4208",5323,0,15,18,17,18,19,20,21,22,1,1,0,0,1,1,0,0,0,1,NA,2,0,1,0,0,3,0,0,1,0,23,0,1,0,0,0,0,0,0,0,0
"4209",5327,0,13,25,15,16,17,18,19,20,1,1,0,1,2,0,1,0,0,3,0,2,0,1,0,0,4,0,0,0,1,21,0,0,0,1,0,0,1,0,0,0
"4210",5329,0,14,30,16,17,18,19,20,21,1,1,0,0,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,22,0,0,1,0,0,1,1,1,1,0
"4211",5330,0,13,NA,15,15,16,17,18,19,1,1,0,1,4,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"4212",5332,0,15,24,17,18,19,20,21,22,1,1,0,1,3,0,0,1,0,3,1,2,0,1,0,0,2,0,1,0,0,23,0,1,0,0,0,1,1,1,1,0
"4213",5333,0,14,25,15,16,17,18,20,20,0,1,0,1,4,0,0,0,1,3,1,2,0,1,0,0,2,0,1,0,0,22,0,0,0,1,0,1,1,1,1,0
"4214",5334,0,12,27,13,15,16,17,18,18,0,1,0,1,4,0,0,0,1,3,0,2,0,1,0,0,2,0,1,0,0,19,0,0,0,0,1,NA,NA,1,1,0
"4215",5336,0,15,23,17,18,19,20,21,22,1,1,0,0,2,0,1,0,0,2,NA,2,0,1,0,0,3,0,0,1,0,23,0,1,0,0,0,1,1,1,0,0
"4216",5337,0,13,25,15,16,17,18,19,20,1,1,0,0,3,0,0,1,0,2,0,2,0,1,0,0,3,0,0,1,0,21,0,0,0,1,0,0,1,1,0,0
"4217",5338,0,16,19,17,19,NA,NA,NA,NA,0,1,0,1,1,1,0,0,0,3,NA,1,1,0,0,0,1,1,0,0,0,NA,0,1,0,0,0,NA,NA,0,0,0
"4218",5339,0,12,23,14,15,NA,NA,NA,NA,1,1,0,1,3,0,0,1,0,3,NA,1,1,0,0,0,1,1,0,0,0,NA,0,0,0,0,1,NA,NA,0,0,0
"4219",5340,0,15,20,16,17,18,20,20,21,0,1,0,0,2,0,1,0,0,3,0,3,0,0,1,0,4,0,0,0,1,23,0,0,1,0,0,1,1,1,1,0
"4220",5341,0,15,20,NA,NA,19,20,NA,NA,1,1,0,1,2,0,1,0,0,2,0,3,0,0,1,0,4,0,0,0,1,NA,0,1,0,0,0,NA,NA,1,0,0
"4221",5342,0,14,19,16,17,18,19,20,21,1,1,0,1,3,0,0,1,0,4,0,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,0,1,1,1,0
"4222",5343,0,12,21,14,15,16,17,18,19,0,1,0,1,3,0,0,1,0,4,0,1,1,0,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"4223",5344,0,14,23,16,17,18,19,20,NA,0,1,0,1,3,0,0,1,0,1,0,3,0,0,1,0,3,0,0,1,0,NA,0,0,1,0,0,NA,NA,1,0,0
"4224",5345,0,17,30,18,19,20,21,22,23,1,1,0,1,4,0,0,0,1,2,0,4,0,0,0,1,4,0,0,0,1,24,1,0,0,0,0,1,1,1,1,0
"4225",5346,0,13,34,15,16,17,18,19,20,0,1,0,1,3,0,0,1,0,2,0,4,0,0,0,1,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,0
"4226",5347,0,14,31,15,17,17,18,20,20,1,1,0,1,4,0,0,0,1,2,NA,2,0,1,0,0,3,0,0,1,0,22,0,0,1,0,0,1,1,1,0,0
"4227",5348,0,12,33,14,15,16,17,18,19,1,1,0,1,3,0,0,1,0,2,NA,2,0,1,0,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,1,0,0
"4228",5349,0,14,18,16,17,18,19,20,21,1,1,0,0,1,1,0,0,0,3,0,2,0,1,0,0,2,0,1,0,0,22,0,0,1,0,0,0,1,1,0,0
"4229",5350,0,13,NA,15,16,17,18,19,20,1,1,0,0,2,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,NA,NA,0
"4230",5352,0,16,26,17,18,19,20,21,22,1,1,0,1,3,0,0,1,0,1,0,NA,NA,NA,NA,NA,3,0,0,1,0,23,0,1,0,0,0,0,1,1,0,0
"4231",5353,0,15,21,17,17,18,19,20,21,1,1,0,1,3,0,0,1,0,3,0,2,0,1,0,0,3,0,0,1,0,22,0,0,1,0,0,1,1,1,1,0
"4232",5354,0,13,23,15,16,17,18,19,20,1,1,0,1,4,0,0,0,1,3,0,2,0,1,0,0,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"4233",5355,0,16,25,18,19,20,21,22,23,1,1,0,1,3,0,0,1,0,2,NA,3,0,0,1,0,3,0,0,1,0,24,1,0,0,0,0,1,1,1,1,0
"4234",5356,0,13,28,15,16,17,18,19,20,1,1,0,1,4,0,0,0,1,2,NA,3,0,0,1,0,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"4235",5357,0,14,24,16,17,18,19,20,21,1,1,0,1,3,0,0,1,0,2,NA,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,0,0
"4236",5358,0,14,28,16,17,18,19,20,21,0,1,0,1,4,0,0,0,1,2,0,2,0,1,0,0,2,0,1,0,0,22,0,0,1,0,0,1,1,1,1,0
"4237",5360,0,14,27,16,17,18,19,20,21,1,1,0,1,4,0,0,0,1,3,0,3,0,0,1,0,4,0,0,0,1,22,0,0,1,0,0,1,1,1,0,0
"4238",5361,0,12,29,14,15,16,17,18,19,0,1,0,1,2,0,1,0,0,3,0,3,0,0,1,0,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,0,0
"4239",5362,0,15,21,17,18,19,20,21,22,1,0,0,1,4,0,0,0,1,3,0,3,0,0,1,0,1,1,0,0,0,23,0,1,0,0,0,0,1,1,1,1
"4240",5363,0,17,25,18,19,20,21,22,23,1,1,0,0,4,0,0,0,1,1,0,2,0,1,0,0,3,0,0,1,0,24,1,0,0,0,0,1,1,1,1,0
"4241",5364,0,16,32,18,19,20,21,22,23,1,1,0,1,1,1,0,0,0,1,0,3,0,0,1,0,3,0,0,1,0,24,1,0,0,0,0,0,1,1,1,0
"4242",5365,0,13,19,15,16,17,18,18,19,0,0,0,0,3,0,0,1,0,1,0,1,1,0,0,0,2,0,1,0,0,NA,0,0,0,1,0,NA,NA,1,1,1
"4243",5366,0,12,27,14,NA,NA,NA,18,19,1,1,0,1,2,0,1,0,0,4,0,3,0,0,1,0,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,0,0
"4244",5367,0,14,20,16,16,17,18,19,20,0,1,0,1,3,0,0,1,0,2,0,2,0,1,0,0,3,0,0,1,0,21,0,0,0,1,0,0,1,1,1,0
"4245",5368,0,16,26,18,19,20,21,22,23,1,1,0,0,2,0,1,0,0,1,0,2,0,1,0,0,3,0,0,1,0,24,1,0,0,0,0,0,1,1,0,0
"4246",5369,0,12,25,14,15,16,17,18,19,0,1,0,1,4,0,0,0,1,2,0,3,0,0,1,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,1,1,0
"4247",5372,0,15,26,17,18,19,20,21,22,0,1,0,0,2,0,1,0,0,1,0,1,1,0,0,0,2,0,1,0,0,23,0,1,0,0,0,0,1,1,1,0
"4248",5375,0,14,27,15,16,17,18,19,20,1,1,0,0,3,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,22,0,0,0,1,0,1,1,1,1,0
"4249",5376,0,12,20,14,15,16,17,18,19,1,0,0,1,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,0,0,1
"4250",5377,0,14,20,15,16,18,NA,NA,NA,1,1,0,0,2,0,1,0,0,7,NA,1,1,0,0,0,1,1,0,0,0,NA,0,0,0,1,0,NA,NA,1,0,0
"4251",5379,0,14,23,16,17,18,19,20,21,1,1,0,0,3,0,0,1,0,2,0,1,1,0,0,0,3,0,0,1,0,22,0,0,1,0,0,0,1,1,1,0
"4252",5380,0,15,25,17,18,19,20,21,22,1,1,0,1,4,0,0,0,1,1,0,3,0,0,1,0,4,0,0,0,1,23,0,1,0,0,0,1,1,1,1,0
"4253",5381,0,13,17,15,15,17,18,18,19,0,1,0,1,3,0,0,1,0,2,0,1,1,0,0,0,2,0,1,0,0,20,0,0,0,1,0,NA,NA,1,1,0
"4254",5382,0,13,26,15,16,17,18,19,20,0,1,0,1,3,0,0,1,0,3,0,3,0,0,1,0,4,0,0,0,1,21,0,0,0,1,0,0,1,1,1,0
"4255",5383,0,15,27,17,18,19,20,21,22,1,1,0,1,3,0,0,1,0,2,0,NA,NA,NA,NA,NA,3,0,0,1,0,23,0,1,0,0,0,1,1,1,0,0
"4256",5384,0,13,29,15,16,17,18,19,20,1,1,0,1,1,1,0,0,0,2,0,NA,NA,NA,NA,NA,3,0,0,1,0,21,0,0,0,1,0,0,1,1,0,0
"4257",5385,0,15,32,16,17,18,19,20,21,1,1,0,1,2,0,1,0,0,1,0,2,0,1,0,0,3,0,0,1,0,22,0,0,1,0,0,1,1,1,1,0
"4258",5386,0,16,25,18,19,NA,21,NA,NA,0,1,0,1,4,0,0,0,1,1,0,4,0,0,0,1,4,0,0,0,1,NA,1,0,0,0,0,1,1,1,1,0
"4259",5387,0,16,22,18,19,20,21,22,23,0,0,0,0,2,0,1,0,0,2,NA,1,1,0,0,0,1,1,0,0,0,24,1,0,0,0,0,0,1,1,0,1
"4260",5388,0,13,28,14,15,16,17,18,19,0,1,0,1,4,0,0,0,1,2,0,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"4261",5391,0,16,25,18,19,20,21,22,23,1,1,0,1,2,0,1,0,0,3,0,1,1,0,0,0,3,0,0,1,0,24,1,0,0,0,0,1,1,1,1,0
"4262",5392,0,12,29,14,15,16,17,18,19,0,1,0,1,2,0,1,0,0,3,0,1,1,0,0,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,1,1,0
"4263",5393,0,15,19,17,18,19,20,21,22,1,1,0,1,4,0,0,0,1,3,0,2,0,1,0,0,4,0,0,0,1,23,0,1,0,0,0,1,1,1,0,0
"4264",5394,0,13,21,15,16,17,18,19,20,0,1,0,1,4,0,0,0,1,3,0,2,0,1,0,0,4,0,0,0,1,21,0,0,0,1,0,1,1,1,0,0
"4265",5396,1,16,NA,18,19,20,21,22,23,1,0,0,0,1,1,0,0,0,2,NA,3,0,0,1,0,3,0,0,1,0,NA,1,0,0,0,0,0,0,1,1,0
"4266",5397,1,14,22,16,17,18,19,20,21,0,0,0,1,2,0,1,0,0,2,NA,3,0,0,1,0,3,0,0,1,0,22,0,0,1,0,0,0,1,1,1,0
"4267",5398,0,13,27,15,16,17,18,19,20,0,1,0,0,2,0,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,1,0,0
"4268",5399,0,16,25,18,19,20,21,22,23,0,1,0,0,3,0,0,1,0,1,0,1,1,0,0,0,2,0,1,0,0,24,1,0,0,0,0,1,1,1,1,0
"4269",5400,0,16,19,18,18,20,20,22,22,1,1,0,0,3,0,0,1,0,3,0,1,1,0,0,0,1,1,0,0,0,23,0,1,0,0,0,0,1,1,0,0
"4270",5401,0,14,19,15,16,18,19,19,20,0,1,0,0,4,0,0,0,1,3,0,2,0,1,0,0,1,1,0,0,0,21,0,0,0,1,0,1,1,1,1,0
"4271",5403,0,17,26,19,20,20,21,22,23,0,1,0,0,2,0,1,0,0,2,NA,2,0,1,0,0,1,1,0,0,0,24,1,0,0,0,0,0,1,1,1,0
"4272",5404,0,13,30,15,16,17,18,19,NA,0,1,0,0,3,0,0,1,0,2,0,2,0,1,0,0,1,1,0,0,0,21,0,0,0,1,0,0,1,1,1,0
"4273",5405,0,15,34,17,18,19,20,21,22,0,1,0,1,4,0,0,0,1,1,0,2,0,1,0,0,3,0,0,1,0,23,0,1,0,0,0,1,1,1,1,0
"4274",5406,0,15,21,16,17,18,19,20,21,1,1,0,0,3,0,0,1,0,2,0,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"4275",5407,0,13,23,15,16,17,18,19,20,1,1,0,0,3,0,0,1,0,2,0,4,0,0,0,1,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,0
"4276",5408,0,15,24,17,17,19,20,21,22,1,1,0,1,4,0,0,0,1,3,0,4,0,0,0,1,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,1,0
"4277",5409,0,14,25,16,16,18,19,20,21,1,1,0,1,3,0,0,1,0,3,0,4,0,0,0,1,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,1,0
"4278",5410,0,12,27,14,15,16,17,18,19,0,1,0,1,3,0,0,1,0,3,0,4,0,0,0,1,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"4279",5411,0,14,26,16,17,18,19,20,21,0,1,0,1,2,0,1,0,0,2,0,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"4280",5412,0,14,24,16,17,18,19,20,21,0,1,0,1,2,0,1,0,0,1,0,3,0,0,1,0,3,0,0,1,0,22,0,0,1,0,0,1,1,1,1,0
"4281",5413,0,15,20,17,17,18,20,20,21,0,1,0,1,3,0,0,1,0,4,0,NA,NA,NA,NA,NA,2,0,1,0,0,22,0,0,1,0,0,1,1,1,1,0
"4282",5414,0,15,21,17,18,19,20,21,22,0,1,0,1,1,1,0,0,0,4,NA,2,0,1,0,0,2,0,1,0,0,23,0,1,0,0,0,0,1,1,0,0
"4283",5415,0,13,23,15,16,17,18,19,20,1,1,0,1,2,0,1,0,0,4,NA,2,0,1,0,0,2,0,1,0,0,21,0,0,0,1,0,0,1,1,0,0
"4284",5416,0,13,18,15,15,16,17,18,19,0,1,0,1,3,0,0,1,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"4285",5418,0,15,29,17,18,19,20,21,22,0,1,0,0,3,0,0,1,0,1,0,3,0,0,1,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,0,0
"4286",5419,0,15,20,16,18,19,19,21,22,0,1,0,1,2,0,1,0,0,1,0,2,0,1,0,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,0,0,0
"4287",5420,0,15,26,17,17,19,20,21,22,1,1,0,0,2,0,1,0,0,2,0,2,0,1,0,0,2,0,1,0,0,23,0,1,0,0,0,1,1,1,1,0
"4288",5421,0,15,18,16,17,18,19,20,21,0,1,0,1,4,0,0,0,1,2,0,2,0,1,0,0,3,0,0,1,0,22,0,0,1,0,0,1,1,1,1,0
"4289",5422,0,13,20,15,16,17,18,19,20,0,1,0,1,2,0,1,0,0,2,0,2,0,1,0,0,3,0,0,1,0,21,0,0,0,1,0,0,1,1,1,0
"4290",5423,1,15,17,17,18,19,20,21,22,1,0,0,1,3,0,0,1,0,2,0,3,0,0,1,0,3,0,0,1,0,23,0,1,0,0,0,1,1,0,0,0
"4291",5424,1,13,19,14,15,17,17,19,19,0,0,0,1,1,1,0,0,0,2,0,3,0,0,1,0,3,0,0,1,0,NA,0,0,0,1,0,NA,NA,0,0,0
"4292",5425,0,16,26,17,18,20,20,22,22,0,1,0,0,3,0,0,1,0,2,0,2,0,1,0,0,2,0,1,0,0,23,1,0,0,0,0,1,1,1,0,0
"4293",5426,0,12,30,14,15,16,17,18,19,1,1,0,0,1,1,0,0,0,2,0,2,0,1,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4294",5427,0,15,22,17,18,19,20,21,22,1,1,0,1,1,1,0,0,0,2,0,3,0,0,1,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,0,1,1,0,0
"4295",5428,0,12,25,13,14,15,16,18,19,1,1,0,1,3,0,0,1,0,2,0,3,0,0,1,0,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"4296",5429,0,15,NA,17,18,19,20,21,22,1,1,0,0,1,1,0,0,0,3,0,3,0,0,1,0,3,0,0,1,0,23,0,1,0,0,0,0,1,NA,NA,0
"4297",5430,0,13,NA,15,16,17,18,19,20,0,1,0,0,1,1,0,0,0,3,0,3,0,0,1,0,3,0,0,1,0,NA,0,0,0,1,0,NA,NA,NA,NA,0
"4298",5431,0,13,31,14,15,17,18,19,19,1,1,0,1,2,0,1,0,0,2,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,1,0,0
"4299",5432,0,13,27,15,16,17,18,19,20,0,1,0,1,1,1,0,0,0,2,0,2,0,1,0,0,2,0,1,0,0,21,0,0,0,1,0,0,1,1,0,0
"4300",5433,0,15,18,17,18,19,20,21,22,1,1,0,1,3,0,0,1,0,2,0,3,0,0,1,0,2,0,1,0,0,NA,0,1,0,0,0,1,1,1,0,0
"4301",5436,0,14,26,16,17,18,19,20,21,1,1,0,1,3,0,0,1,0,2,0,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,0,0,0,0,0
"4302",5437,0,12,28,14,15,16,17,18,19,1,1,0,1,4,0,0,0,1,2,0,1,1,0,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,0,0,0
"4303",5438,0,13,26,15,16,17,18,19,20,1,1,0,0,4,0,0,0,1,2,0,2,0,1,0,0,1,1,0,0,0,21,0,0,0,1,0,1,1,1,0,0
"4304",5439,0,17,25,18,19,20,21,22,23,1,1,0,1,3,0,0,1,0,2,0,4,0,0,0,1,3,0,0,1,0,24,1,0,0,0,0,1,1,1,0,0
"4305",5440,0,12,32,14,15,16,17,18,19,1,1,0,1,2,0,1,0,0,2,0,4,0,0,0,1,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"4306",5441,0,16,23,18,19,20,21,22,23,1,1,0,1,1,1,0,0,0,3,0,4,0,0,0,1,4,0,0,0,1,24,1,0,0,0,0,1,1,1,0,0
"4307",5442,0,12,27,13,15,16,16,18,18,1,1,0,1,3,0,0,1,0,3,0,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,0,0
"4308",5445,0,15,25,17,18,19,20,21,22,1,0,0,1,3,0,0,1,0,2,0,4,0,0,0,1,3,0,0,1,0,NA,0,1,0,0,0,1,1,1,1,1
"4309",5446,0,13,27,15,16,17,18,19,20,0,0,0,1,3,0,0,1,0,2,0,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,1
"4310",5447,0,13,22,14,15,16,17,18,19,1,1,0,1,2,0,1,0,0,2,0,2,0,1,0,0,3,0,0,1,0,21,0,0,0,0,1,0,1,1,0,0
"4311",5448,0,15,NA,16,17,18,19,20,21,0,1,0,0,3,0,0,1,0,2,0,NA,NA,NA,NA,NA,2,0,1,0,0,22,0,0,1,0,0,0,1,NA,NA,0
"4312",5450,0,16,24,17,18,19,20,21,22,1,1,0,1,2,0,1,0,0,1,0,NA,NA,NA,NA,NA,4,0,0,0,1,23,0,1,0,0,0,0,1,1,0,0
"4313",5451,0,16,20,18,19,20,21,22,23,0,1,0,1,2,0,1,0,0,3,0,2,0,1,0,0,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,1,1,0,0
"4314",5452,0,13,23,15,16,17,18,19,20,0,1,0,1,3,0,0,1,0,3,0,2,0,1,0,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,0,0
"4315",5453,0,12,25,14,15,16,17,18,19,1,1,0,0,3,0,0,1,0,2,0,1,1,0,0,0,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"4316",5455,1,16,NA,18,19,20,21,22,23,1,0,0,0,1,1,0,0,0,2,0,2,0,1,0,0,2,0,1,0,0,24,1,0,0,0,0,0,1,NA,NA,0
"4317",5456,1,14,NA,16,17,18,19,20,21,0,0,0,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,1,NA,NA,0
"4318",5457,0,13,27,15,15,16,17,18,19,0,1,0,1,2,0,1,0,0,2,0,3,0,0,1,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4319",5458,0,12,28,14,15,16,17,18,19,1,1,0,1,1,1,0,0,0,2,0,3,0,0,1,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4320",5459,0,14,17,16,17,18,19,20,21,1,1,0,0,1,1,0,0,0,3,0,3,0,0,1,0,2,0,1,0,0,22,0,0,1,0,0,0,0,1,0,0
"4321",5460,0,13,20,15,16,17,18,19,20,0,1,0,0,3,0,0,1,0,3,NA,3,0,0,1,0,2,0,1,0,0,21,0,0,0,1,0,1,1,1,0,0
"4322",5461,1,14,NA,16,17,18,19,20,21,1,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,0,1,0,0
"4323",5462,0,13,21,14,15,16,17,18,19,1,1,0,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,1,0,0
"4324",5463,0,15,20,15,16,17,18,19,20,0,1,0,1,2,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,1,0,0
"4325",5464,0,16,30,17,18,19,20,21,22,1,1,0,1,4,0,0,0,1,1,0,2,0,1,0,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,1,0
"4326",5468,0,16,28,18,19,20,21,22,23,0,1,0,1,3,0,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,1,0
"4327",5469,0,14,30,16,17,18,19,20,21,0,1,0,1,2,0,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,1,1,1,0
"4328",5470,0,14,28,16,17,18,19,20,NA,0,1,0,1,2,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,0,0
"4329",5471,1,15,26,17,18,19,20,21,22,1,0,0,0,3,0,0,1,0,2,0,2,0,1,0,0,2,0,1,0,0,23,0,1,0,0,0,0,1,1,0,0
"4330",5472,1,14,27,15,16,17,18,20,20,0,0,0,0,2,0,1,0,0,2,0,2,0,1,0,0,2,0,1,0,0,21,0,0,1,0,0,0,0,1,0,0
"4331",5473,0,16,19,17,18,19,20,21,22,0,1,0,1,3,0,0,1,0,1,0,3,0,0,1,0,3,0,0,1,0,23,0,1,0,0,0,1,1,1,0,0
"4332",5474,0,14,24,15,16,17,18,19,20,1,1,0,1,4,0,0,0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"4333",5476,0,15,28,16,17,18,19,20,21,0,1,0,0,2,0,1,0,0,2,0,1,1,0,0,0,NA,NA,NA,NA,NA,23,0,0,1,0,0,1,1,1,0,0
"4334",5477,0,13,30,14,15,16,17,18,19,0,1,0,0,3,0,0,1,0,2,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,1,0,0
"4335",5478,0,14,32,15,16,17,18,19,20,0,1,0,1,3,0,0,1,0,2,0,4,0,0,0,1,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"4336",5479,0,16,34,18,NA,20,21,22,23,0,1,0,1,3,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,24,1,0,0,0,0,1,1,1,0,0
"4337",5480,0,12,20,14,15,16,17,18,19,0,1,0,1,4,0,0,0,1,4,0,3,0,0,1,0,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
